PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,CabinNum,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_S
0240_01,35.0,0.0,0.0,0.0,0.0,0.0,True,52,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0241_01,33.0,0.0,1249.0,0.0,4812.0,1116.0,False,11,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0242_01,18.0,313.0,1.0,691.0,283.0,0.0,False,46,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0243_01,21.0,0.0,0.0,0.0,0.0,0.0,False,37,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0244_01,43.0,0.0,0.0,0.0,0.0,0.0,True,0,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0244_02,14.0,0.0,0.0,0.0,0.0,0.0,True,47,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0245_01,46.0,0.0,3571.0,0.0,0.0,7.0,True,6,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0245_02,33.0,0.0,86.0,796.0,584.0,10912.0,False,6,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0246_01,21.0,2947.0,0.0,287.0,27.0,0.0,False,8,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0248_01,33.0,0.0,1.0,0.0,8620.0,1063.0,False,10,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0250_01,47.0,0.0,0.0,0.0,0.0,0.0,False,38,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0251_01,54.0,0.0,0.0,0.0,0.0,0.0,True,11,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0252_01,30.0,335.0,695.0,541.0,0.0,0.0,False,53,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0253_01,29.0,272.0,615.0,0.0,0.0,1.0,False,42,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0254_01,21.0,702.0,172.0,408.0,2.0,6.0,True,54,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0255_01,24.0,0.0,0.0,0.0,0.0,0.0,True,3,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0257_01,21.0,1664.0,0.0,0.0,0.0,0.0,False,49,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0257_02,60.0,0.0,0.0,0.0,0.0,0.0,True,49,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0258_01,22.0,0.0,0.0,313.0,299.0,92.0,False,50,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0260_01,26.0,0.0,4810.0,0.0,981.0,2054.0,False,16,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0261_01,26.0,66.0,29.0,0.0,0.0,803.0,False,56,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0263_01,28.0,0.0,0.0,0.0,0.0,0.0,True,43,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0265_01,39.0,0.0,0.0,0.0,0.0,0.0,True,8,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0267_01,13.0,118.0,0.0,0.0,754.0,1.0,False,51,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0269_01,47.0,0.0,231.0,592.0,0.0,0.0,True,52,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0270_01,63.0,0.0,25.0,128.0,0.0,1240.0,False,59,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0275_01,27.0,0.0,0.0,0.0,0.0,0.0,True,9,True,False,True,False,False,False,False,False,True,False,False,False,False,True
0277_01,50.0,44.0,2390.0,0.0,53.0,0.0,True,61,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0278_01,35.0,0.0,0.0,0.0,888.0,0.0,False,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0278_02,45.0,0.0,97.0,0.0,14.0,333.0,False,45,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0281_01,19.0,0.0,0.0,2078.0,0.0,0.0,True,63,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0282_01,21.0,0.0,918.0,0.0,0.0,0.0,True,54,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0283_01,29.0,0.0,0.0,0.0,0.0,0.0,True,46,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0283_02,22.0,146.0,654.0,1.0,0.0,2.0,True,64,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0285_01,14.0,0.0,0.0,0.0,0.0,0.0,True,16,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0285_02,42.0,0.0,0.0,0.0,0.0,0.0,True,16,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0286_01,57.0,3.0,1281.0,29.0,162.0,13.0,False,65,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0287_01,39.0,0.0,0.0,0.0,0.0,0.0,True,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0287_02,28.0,0.0,587.0,32.0,6.0,1460.0,False,12,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0288_01,19.0,0.0,0.0,0.0,0.0,828.0,False,55,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0289_01,19.0,0.0,0.0,0.0,0.0,0.0,True,12,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0290_01,26.0,0.0,4458.0,0.0,1157.0,262.0,True,7,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0290_02,17.0,0.0,0.0,0.0,0.0,0.0,True,7,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0290_03,43.0,0.0,0.0,0.0,0.0,0.0,True,7,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0290_04,9.0,0.0,0.0,0.0,0.0,0.0,True,7,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0291_01,40.0,0.0,6500.0,88.0,1090.0,0.0,True,10,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0294_01,50.0,0.0,0.0,0.0,0.0,0.0,True,8,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0297_01,24.0,90.0,2.0,1324.0,17.0,0.0,True,47,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0298_01,57.0,0.0,0.0,0.0,0.0,0.0,True,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0301_01,16.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True
0302_01,23.0,0.0,0.0,15.0,0.0,1370.0,False,67,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0303_01,23.0,0.0,0.0,0.0,0.0,0.0,True,41,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0304_01,28.0,0.0,422.0,0.0,1851.0,5166.0,False,18,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0305_01,23.0,0.0,584.0,0.0,20.0,2469.0,False,7,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0306_01,23.0,368.0,175.0,259.0,1.0,101.0,False,19,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0307_01,18.0,0.0,0.0,1359.0,0.0,0.0,True,59,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0309_01,18.0,1194.0,0.0,157.0,6.0,0.0,False,60,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0310_01,67.0,0.0,230.0,0.0,4476.0,241.0,False,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0313_01,60.0,7.0,540.0,1.0,0.0,4.0,True,68,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0313_02,27.0,0.0,0.0,0.0,0.0,0.0,True,50,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0313_03,49.0,331.0,0.0,0.0,318.0,0.0,True,68,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0313_04,0.0,0.0,0.0,0.0,0.0,0.0,True,50,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0314_01,26.0,386.0,0.0,74.0,0.0,1330.0,False,51,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0315_01,35.0,0.0,0.0,0.0,0.0,0.0,True,42,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0316_01,24.0,0.0,2628.0,0.0,170.0,0.0,True,9,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0316_02,20.0,0.0,0.0,0.0,0.0,0.0,True,9,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0320_01,18.0,0.0,2.0,0.0,0.0,0.0,False,44,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0320_02,21.0,0.0,5.0,3.0,0.0,0.0,False,44,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0321_01,59.0,1018.0,0.0,209.0,0.0,0.0,False,61,False,False,False,False,True,True,False,False,False,False,True,False,False,True
0322_01,13.0,0.0,0.0,0.0,0.0,0.0,False,45,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0324_01,43.0,0.0,0.0,0.0,0.0,0.0,False,53,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0326_01,29.0,0.0,0.0,0.0,0.0,0.0,False,47,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0327_01,19.0,17.0,0.0,784.0,0.0,2.0,True,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0330_01,2.0,0.0,0.0,0.0,0.0,0.0,True,14,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0330_02,32.0,247.0,4651.0,0.0,46.0,202.0,True,14,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0330_03,33.0,443.0,317.0,0.0,148.0,1260.0,False,14,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0331_01,25.0,0.0,0.0,251.0,0.0,552.0,False,72,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0333_01,29.0,0.0,0.0,0.0,0.0,0.0,True,73,False,True,True,False,False,False,False,False,False,False,True,False,False,False
0334_01,29.0,5715.0,2.0,211.0,1476.0,0.0,False,62,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0336_01,44.0,695.0,1.0,16.0,0.0,0.0,False,74,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0337_01,2.0,0.0,0.0,0.0,0.0,0.0,True,63,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0337_02,19.0,417.0,349.0,634.0,3.0,1057.0,True,63,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0337_03,0.0,0.0,0.0,0.0,0.0,0.0,True,63,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0338_01,18.0,0.0,0.0,0.0,0.0,0.0,True,48,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0340_01,38.0,0.0,0.0,0.0,0.0,0.0,True,10,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0341_01,5.0,0.0,0.0,0.0,0.0,0.0,False,57,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0343_01,31.0,121.0,0.0,0.0,274.0,907.0,False,76,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0345_01,30.0,0.0,0.0,0.0,0.0,0.0,False,21,False,True,True,False,True,False,False,False,False,True,False,False,False,True
0346_01,15.0,0.0,0.0,0.0,0.0,0.0,True,59,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0347_01,27.0,434.0,0.0,1434.0,0.0,0.0,False,64,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0348_01,22.0,142.0,2876.0,202.0,3.0,0.0,True,12,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0348_02,36.0,520.0,0.0,1865.0,0.0,0.0,True,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0350_01,14.0,0.0,0.0,0.0,0.0,0.0,True,60,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0352_01,23.0,2001.0,0.0,2975.0,0.0,0.0,False,78,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0355_01,18.0,0.0,0.0,0.0,0.0,0.0,True,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True
0356_01,36.0,0.0,0.0,0.0,0.0,0.0,True,15,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0357_01,41.0,0.0,1198.0,0.0,124.0,572.0,False,65,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0358_01,50.0,0.0,0.0,0.0,0.0,0.0,True,50,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0358_02,32.0,0.0,0.0,0.0,0.0,0.0,True,50,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0359_01,26.0,148.0,0.0,453.0,0.0,88.0,False,66,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0360_01,15.0,358.0,212.0,33.0,0.0,112.0,False,67,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0361_01,33.0,0.0,36.0,0.0,280.0,417.0,True,68,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0365_01,27.0,0.0,0.0,0.0,685.0,21.0,False,51,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0368_01,26.0,2832.0,107.0,4447.0,15.0,4.0,False,82,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0368_02,61.0,0.0,0.0,0.0,0.0,0.0,True,82,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0369_01,24.0,0.0,0.0,592.0,177.0,58.0,True,53,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0370_01,30.0,0.0,95.0,0.0,441.0,1023.0,False,83,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0371_01,24.0,0.0,0.0,0.0,0.0,0.0,True,84,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0372_01,24.0,0.0,5.0,0.0,2766.0,0.0,False,85,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0373_01,41.0,0.0,0.0,0.0,0.0,0.0,False,62,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0375_01,20.0,0.0,0.0,558.0,0.0,230.0,False,22,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0376_01,22.0,116.0,0.0,786.0,6.0,0.0,True,54,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0377_01,63.0,0.0,1068.0,0.0,176.0,8188.0,False,15,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0378_01,18.0,17.0,215.0,4.0,5132.0,697.0,False,11,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0378_02,21.0,0.0,0.0,0.0,0.0,0.0,True,11,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0378_03,79.0,5649.0,235.0,7.0,2579.0,2175.0,False,11,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0378_04,56.0,0.0,0.0,0.0,0.0,0.0,True,11,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0378_05,13.0,0.0,0.0,0.0,0.0,0.0,True,11,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0378_06,33.0,0.0,2491.0,6.0,1173.0,1059.0,False,11,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0378_07,32.0,0.0,0.0,0.0,0.0,0.0,True,11,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0379_01,31.0,198.0,0.0,591.0,0.0,164.0,True,63,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0380_01,26.0,0.0,0.0,0.0,0.0,0.0,True,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0381_01,18.0,0.0,0.0,0.0,0.0,0.0,True,16,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0381_02,38.0,0.0,0.0,0.0,0.0,0.0,True,16,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0382_01,23.0,348.0,0.0,0.0,4.0,368.0,False,64,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0383_01,28.0,82.0,773.0,0.0,3693.0,140.0,False,55,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0383_02,34.0,0.0,0.0,0.0,0.0,0.0,False,55,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0384_01,0.0,0.0,0.0,0.0,0.0,0.0,True,56,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0384_02,14.0,3.0,0.0,881.0,25.0,0.0,True,56,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0385_01,23.0,13.0,747.0,0.0,0.0,128.0,False,65,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0387_01,49.0,0.0,0.0,0.0,0.0,0.0,False,66,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0388_01,14.0,0.0,0.0,0.0,0.0,0.0,False,57,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0389_01,18.0,391.0,44.0,356.0,0.0,0.0,False,23,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0391_01,27.0,69.0,5728.0,0.0,0.0,987.0,True,9,True,False,False,True,False,True,False,True,False,False,False,False,False,False
0392_01,48.0,0.0,111.0,0.0,1508.0,0.0,False,24,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0395_01,31.0,0.0,11003.0,552.0,8157.0,5688.0,False,17,True,False,False,False,False,True,True,False,False,False,False,False,False,False
